"dialogue_id","movie_title","movie_chapter","chapter_id","place_name","place_category","character_name","gender","house","species","dialogue","dialogue_no_spells"
3001,"Harry Potter and the Goblet of Fire",11,113,"Griffindor Common Room","Hogwarts","Sirius Black","Male","Gryffindor","Human","I haven't a clue who put your name in that goblet Harry but whoever did it is no friend to you. People die in this tournament.","I haven't a clue who put your name in that goblet Harry but whoever did it is no friend to you. People die in this tournament."
3003,"Harry Potter and the Goblet of Fire",11,113,"Griffindor Common Room","Hogwarts","Sirius Black","Male","Gryffindor","Human","You don't have a choice.","You don't have a choice."
5008,"Harry Potter and the Half-Blood Prince",9,166,"Griffindor Common Room","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Not bloody likely.  He's top of the class.  Even better than you, Hermione.  Slughorn thinks he's a genius.","Not bloody likely.  He's top of the class.  Even better than you, Hermione.  Slughorn thinks he's a genius."
5346,"Harry Potter and the Half-Blood Prince",18,175,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","Bloody well hope so.  She's been snogging you for three months.","Bloody well hope so.  She's been snogging you for three months."
4042,"Harry Potter and the Order of the Phoenix",16,146,"Griffindor Common Room","Hogwarts","Neville Longbottom","Male","Gryffindor","Human","What's wrong with him?","What's wrong with him?"
3113,"Harry Potter and the Goblet of Fire",14,116,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","Caught on have you. Took you long enough.","Caught on have you. Took you long enough."
2048,"Harry Potter and the Prisoner of Azkaban",7,77,"Griffindor Common Room","Hogwarts","The Fat Lady","","","","No, no, no. Wait, wait. Watch this. Oh, amazing! Just with my voice.","No, no, no. Wait, wait. Watch this. Oh, amazing! Just with my voice."
3802,"Harry Potter and the Order of the Phoenix",9,139,"Griffindor Common Room","Hogwarts","Seamus Finnigan","Male","Gryffindor","Human","She...well, she figure's you're, well...you're lying about You-Know- Who and Dumbledore's a right nutter...","She...well, she figure's you're, well...you're lying about You-Know- Who and Dumbledore's a right nutter..."
5343,"Harry Potter and the Half-Blood Prince",18,175,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","Excuse me?","Excuse me?"
3105,"Harry Potter and the Goblet of Fire",14,116,"Griffindor Common Room","Hogwarts","Fred Weasley","Male","Gryffindor","Human","Lose a leg.","Lose a leg."
5348,"Harry Potter and the Half-Blood Prince",18,175,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","Who're you talking about?","Who're you talking about?"
547,"Harry Potter and the Philosopher's Stone",21,21,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","Knight to E5.","Knight to E5."
5169,"Harry Potter and the Half-Blood Prince",12,169,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","Yeah.  I suppose I could've just used, I dunno... a Confundus charm?","Yeah.  I suppose I could've just used, I dunno... a Confundus charm?"
3184,"Harry Potter and the Goblet of Fire",16,118,"Griffindor Common Room","Hogwarts","Ron Weasley","Male","Gryffindor","Human","There she was walking by. You know I like it when they walk. I couldn't help it, it just sort of slipped out.","There she was walking by. You know I like it when they walk. I couldn't help it, it just sort of slipped out."
5350,"Harry Potter and the Half-Blood Prince",18,175,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","Okay.  Very funny.","Okay.  Very funny."
561,"Harry Potter and the Philosopher's Stone",21,21,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","I-I've got presents?","I-I've got presents?"
739,"Harry Potter and the Philosopher's Stone",27,27,"Griffindor Common Room","Hogwarts","Hermione Granger","Female","Gryffindor","Human","Neville, I'm really, really sorry about this... Petrificus Totalus.","Neville, I'm really, really sorry about this... ."
2179,"Harry Potter and the Prisoner of Azkaban",12,82,"Griffindor Common Room","Hogwarts","The Fat Lady","","","","Eyes like the devil, he's got, and a soul as dark as his name. It's him, headmaster. The one they all talk about. He's here, somewhere in the castle! Sirius Black!","Eyes like the devil, he's got, and a soul as dark as his name. It's him, headmaster. The one they all talk about. He's here, somewhere in the castle! Sirius Black!"
1581,"Harry Potter and the Chamber of Secrets",27,58,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","And they found it. Tom Riddle's diary is gone.","And they found it. Tom Riddle's diary is gone."
5106,"Harry Potter and the Half-Blood Prince",10,167,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","I've never really thought about it.  But I suppose, yeah.  Very nice.","I've never really thought about it.  But I suppose, yeah.  Very nice."
2960,"Harry Potter and the Goblet of Fire",9,111,"Griffindor Common Room","Hogwarts","Ron Weasley","Male","Gryffindor","Human","How did you do it?","How did you do it?"
3805,"Harry Potter and the Order of the Phoenix",9,139,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","I'm alone...","I'm alone..."
2988,"Harry Potter and the Goblet of Fire",11,113,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","Sirius?! How...","Sirius?! How..."
2166,"Harry Potter and the Prisoner of Azkaban",12,82,"Griffindor Common Room","Hogwarts","Ginny Weasley","Female","Gryffindor","Human","The Fat Lady! She's gone!","The Fat Lady! She's gone!"
5331,"Harry Potter and the Half-Blood Prince",18,175,"Griffindor Common Room","Hogwarts","Hermione Granger","Female","Gryffindor","Human","You're going to have to persuade him somehow.  And now, I'm afraid, you've made it a lot harder.","You're going to have to persuade him somehow.  And now, I'm afraid, you've made it a lot harder."
5104,"Harry Potter and the Half-Blood Prince",10,167,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","Well, no.  I mean... I'm just saying it could be a contributing factor.","Well, no.  I mean... I'm just saying it could be a contributing factor."
5340,"Harry Potter and the Half-Blood Prince",18,175,"Griffindor Common Room","Hogwarts","Ron Weasley","Male","Gryffindor","Human","I can't stop thinking about her, Harry.","I can't stop thinking about her, Harry."
1536,"Harry Potter and the Chamber of Secrets",24,56,"Griffindor Common Room","Hogwarts","Diary","","","","No. But I can show you. Let me take you back fifty years ago","No. But I can show you. Let me take you back fifty years ago"
711,"Harry Potter and the Philosopher's Stone",27,27,"Griffindor Common Room","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Perhaps you should see the nurse.","Perhaps you should see the nurse."
3804,"Harry Potter and the Order of the Phoenix",9,139,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","No one believes me, Hedwig. No one...","No one believes me, Hedwig. No one..."
728,"Harry Potter and the Philosopher's Stone",27,27,"Griffindor Common Room","Hogwarts","Hermione Granger","Female","Gryffindor","Human","And with Dumbledore gone","And with Dumbledore gone"
549,"Harry Potter and the Philosopher's Stone",21,21,"Griffindor Common Room","Hogwarts","Hermione Granger","Female","Gryffindor","Human","That's totally barbaric!","That's totally barbaric!"
558,"Harry Potter and the Philosopher's Stone",21,21,"Griffindor Common Room","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Happy Christmas, Harry.","Happy Christmas, Harry."
3798,"Harry Potter and the Order of the Phoenix",9,139,"Griffindor Common Room","Hogwarts","Seamus Finnigan","Male","Gryffindor","Human","Me mam didn't want me to come back to Hogwarts...","Me mam didn't want me to come back to Hogwarts..."
2986,"Harry Potter and the Goblet of Fire",11,113,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","Sirius?","Sirius?"
5016,"Harry Potter and the Half-Blood Prince",9,166,"Griffindor Common Room","Hogwarts","Hermione Granger","Female","Gryffindor","Human","The who?","The who?"
5003,"Harry Potter and the Half-Blood Prince",9,166,"Griffindor Common Room","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Have to admit, thought I was going to miss that last one.  Hope Cormac's not taking it too hard.","Have to admit, thought I was going to miss that last one.  Hope Cormac's not taking it too hard."
2056,"Harry Potter and the Prisoner of Azkaban",7,77,"Griffindor Common Room","Hogwarts","Ron Weasley","Male","Gryffindor","Human","I will.","I will."
1531,"Harry Potter and the Chamber of Secrets",24,56,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","'My name is Harry Potter.'","'My name is Harry Potter.'"
734,"Harry Potter and the Philosopher's Stone",27,27,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","Trevor.","Trevor."
713,"Harry Potter and the Philosopher's Stone",27,27,"Griffindor Common Room","Hogwarts","Hermione Granger","Female","Gryffindor","Human","What is it?","What is it?"
5349,"Harry Potter and the Half-Blood Prince",18,175,"Griffindor Common Room","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Romilda, of course.  Romilda Vane.","Romilda, of course.  Romilda Vane."
2047,"Harry Potter and the Prisoner of Azkaban",7,77,"Griffindor Common Room","Hogwarts","Seamus Finnigan","Male","Gryffindor","Human","Fortuna Major. Here, listen. She just won't let me in. Fortuna Major.","Fortuna Major. Here, listen. She just won't let me in. Fortuna Major."
5438,"Harry Potter and the Half-Blood Prince",21,178,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","Oh.  Yeah.","Oh.  Yeah."
5335,"Harry Potter and the Half-Blood Prince",18,175,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","The Map is never wrong.","The Map is never wrong."
716,"Harry Potter and the Philosopher's Stone",27,27,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","The stranger, though, you and he must have talked.","The stranger, though, you and he must have talked."
726,"Harry Potter and the Philosopher's Stone",27,27,"Griffindor Common Room","Hogwarts","Minerva McGonagall","Female","Gryffindor","Human","I don't know how you three found out about the stone, but I can assure you it is perfectly well-protected. Now would you go back to your dormitories? Quietly.","I don't know how you three found out about the stone, but I can assure you it is perfectly well-protected. Now would you go back to your dormitories? Quietly."
724,"Harry Potter and the Philosopher's Stone",27,27,"Griffindor Common Room","Hogwarts","Minerva McGonagall","Female","Gryffindor","Human","How do you know ?","How do you know ?"
3186,"Harry Potter and the Goblet of Fire",16,118,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","What did you do then?","What did you do then?"
3182,"Harry Potter and the Goblet of Fire",16,118,"Griffindor Common Room","Hogwarts","Hermione Granger","Female","Gryffindor","Human","She said yes??","She said yes??"
1413,"Harry Potter and the Chamber of Secrets",19,52,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","What's bad? If I hadn't told that snake not to attack Justin.","What's bad? If I hadn't told that snake not to attack Justin."
4043,"Harry Potter and the Order of the Phoenix",16,146,"Griffindor Common Room","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Get McGonagall! Go!","Get McGonagall! Go!"
567,"Harry Potter and the Philosopher's Stone",21,21,"Griffindor Common Room","Hogwarts","Ron Weasley","Male","Gryffindor","Human","Well, let's see then, put it on.","Well, let's see then, put it on."
2995,"Harry Potter and the Goblet of Fire",11,113,"Griffindor Common Room","Hogwarts","Sirius Black","Male","Gryffindor","Human","What was that?","What was that?"
2171,"Harry Potter and the Prisoner of Azkaban",12,82,"Griffindor Common Room","Hogwarts","Percy Weasley","Male","Gryffindor","Human","The headmaster's here.","The headmaster's here."
733,"Harry Potter and the Philosopher's Stone",27,27,"Griffindor Common Room","Hogwarts","Harry Potter","Male","Gryffindor","Human","We go down the trapdoor. Tonight.","We go down the trapdoor. Tonight."
4048,"Harry Potter and the Order of the Phoenix",16,146,"Griffindor Common Room","Hogwarts","Minerva McGonagall","Female","Gryffindor","Human","You dreamed this, Potter?","You dreamed this, Potter?"
3800,"Harry Potter and the Order of the Phoenix",9,139,"Griffindor Common Room","Hogwarts","Seamus Finnigan","Male","Gryffindor","Human","Well...because of you...","Well...because of you..."
3479,"Harry Potter and the Goblet of Fire",28,130,"Griffindor Common Room","Hogwarts","Albus Dumbledore","Male","Gryffindor","Human","I never liked these curtains. Set them on fire in my fourth year, by accident of course. I put you in terrible danger this year Harry I'm sorry.","I never liked these curtains. Set them on fire in my fourth year, by accident of course. I put you in terrible danger this year Harry I'm sorry."
